0,205980611,410.643006,0.03248042688706443,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,205983610,410.687023,0.03423632085066891,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Northwestern,0.9621
0,206188282,414.711228,0.031022495529880935,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Indiana,0.5621,1,Rutgers,0.9371
0,206388843,415.244989,0.037038734920014554,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,205820055,415.405136,0.02494118907564678,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,205822203,415.406480,0.026725232599037797,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,245900410,485.663034,0.034236320850668904,0,Illinois,0.9202,1,Northwestern,0.9621,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Minnesota,0.9416
0,284728570,567.320759,0.03747191484380005,0,Illinois,0.9202,1,Northwestern,0.9621,2,Iowa,0.9819,3,Minnesota,0.7753,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Purdue,0.9394
0,404521323,807.633490,0.040539178461921434,0,Illinois,0.9202,1,Rutgers,0.9371,2,Iowa,0.9819,3,Minnesota,0.7753,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,405972843,809.314991,0.037038734920014534,0,Illinois,0.9202,1,Rutgers,0.9371,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,678136928,1368.861409,0.029116132183976646,0,Iowa,0.9324,1,Minnesota,0.9416,2,Wisconsin,0.9247,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Maryland,0.5473,0,Illinois,0.9202
0,958959435,1935.642703,0.029299568340241465,0,Maryland,0.9282,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,960612555,1939.477960,0.03157979059068539,0,Maryland,0.9282,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,960612675,1939.478190,0.03167345293234787,0,Maryland,0.9282,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,960693321,1939.604557,0.03247278839676664,0,Maryland,0.9282,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,960693441,1939.604756,0.03384837248067582,0,Maryland,0.9282,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,1123984204,2259.619164,0.03565190888149393,0,Maryland,0.9282,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Illinois,0.9202
0,1124067735,2259.757739,0.04004499564691869,0,Maryland,0.9282,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,1124069883,2259.759103,0.042909414617137924,0,Maryland,0.9282,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,1124069883,2275.936199,0.032204625901424394,0,Maryland,0.9282,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Illinois,0.51,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
-----
Best: 0.042909414617137924,0,,1,1,,1,2,,1,3,,1,4,,1,5,,1,6,,1,7,,1,8,,1,9,,1,10,,1,11,,1,12,,1,0,Illinois,0.9202
